[ERROR game_server::entry_point] could not set open file limit: unsupported OS
[DEBUG SPAWN] arena=false, type=G5, pos=(-124.6,-5525.3), radius=6500.4, spawn_radius=2166.8, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-1099.6,-6159.9), radius=7246.9, spawn_radius=2415.6, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(6460.5,840.5), radius=7247.1, spawn_radius=2898.9, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(3760.4,96.0), radius=7247.7, spawn_radius=2899.1, score=13
[DEBUG SPAWN] arena=false, type=JianRen, pos=(4116.8,-4709.6), radius=7252.3, spawn_radius=2900.9, score=12
[DEBUG SPAWN] arena=false, type=G5, pos=(2310.6,-526.0), radius=7255.7, spawn_radius=2902.3, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(2247.9,-1211.5), radius=7261.5, spawn_radius=2904.6, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(-487.0,1220.8), radius=7263.3, spawn_radius=2905.3, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(2589.8,-3274.7), radius=7263.7, spawn_radius=2905.5, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(0.0,0.0), radius=7264.1, spawn_radius=5811.3, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(469.1,-6176.7), radius=7266.7, spawn_radius=2422.2, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(1833.1,-6179.1), radius=7269.6, spawn_radius=2423.2, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-1086.6,-860.7), radius=7269.6, spawn_radius=2907.8, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-3256.9,-1150.6), radius=7272.2, spawn_radius=2908.9, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(3094.9,-3332.9), radius=7273.6, spawn_radius=2909.4, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(-248.8,-6424.2), radius=7274.0, spawn_radius=2909.6, score=26
[DEBUG SPAWN] arena=false, type=G5, pos=(1780.9,-3270.0), radius=7274.6, spawn_radius=2909.8, score=30
[DEBUG SPAWN] arena=false, type=Olympias, pos=(0.0,0.0), radius=7275.4, spawn_radius=5820.3, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(4246.3,-3535.9), radius=7276.6, spawn_radius=2910.6, score=30
[DEBUG SPAWN] arena=false, type=Olympias, pos=(-1671.7,-2156.9), radius=7277.0, spawn_radius=2910.8, score=14
[DEBUG SPAWN] arena=false, type=Komar, pos=(883.5,985.4), radius=7277.2, spawn_radius=2910.9, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(0.0,0.0), radius=7277.4, spawn_radius=5821.9, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(0.0,0.0), radius=7278.2, spawn_radius=5822.5, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-906.7,-6188.6), radius=7280.8, spawn_radius=2426.9, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(-631.7,-6193.1), radius=7286.0, spawn_radius=2428.7, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(4539.3,-250.6), radius=7288.0, spawn_radius=2915.2, score=19
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-806.9,-6198.2), radius=7292.0, spawn_radius=2430.7, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(1083.3,-3165.8), radius=7292.8, spawn_radius=2917.1, score=30
[DEBUG SPAWN] arena=false, type=Olympias, pos=(-4335.5,-815.8), radius=7292.8, spawn_radius=2917.1, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-4613.5,1522.7), radius=7293.0, spawn_radius=2917.2, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(4855.5,-1643.8), radius=7294.2, spawn_radius=2917.7, score=30
[DEBUG SPAWN] arena=false, type=Olympias, pos=(0.0,0.0), radius=7294.6, spawn_radius=5835.7, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(0.0,0.0), radius=7297.8, spawn_radius=5838.2, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(1302.5,-2516.4), radius=7300.0, spawn_radius=2920.0, score=30
[DEBUG SPAWN] arena=false, type=G5, pos=(-2043.4,-95.0), radius=7302.2, spawn_radius=2920.9, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(0.0,0.0), radius=7304.6, spawn_radius=5843.7, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(5644.2,-1551.2), radius=7306.2, spawn_radius=2922.5, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(0.0,0.0), radius=7307.2, spawn_radius=5845.8, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(149.0,-6216.9), radius=7314.0, spawn_radius=2438.0, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(5332.0,264.0), radius=7314.6, spawn_radius=2925.8, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(2290.3,-5524.6), radius=7315.6, spawn_radius=2926.2, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(0.0,0.0), radius=7315.8, spawn_radius=5852.6, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(0.0,0.0), radius=7316.2, spawn_radius=5853.0, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(3648.8,-4210.1), radius=7316.6, spawn_radius=2926.6, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(1734.2,-1164.9), radius=7319.0, spawn_radius=2927.6, score=30
[DEBUG SPAWN] arena=false, type=JianRen, pos=(0.0,0.0), radius=7319.0, spawn_radius=5855.2, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(0.0,0.0), radius=7322.0, spawn_radius=5857.6, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(-3193.0,-1627.8), radius=7322.0, spawn_radius=2928.8, score=30
[DEBUG SPAWN] arena=false, type=Pt34, pos=(0.0,0.0), radius=7325.4, spawn_radius=5860.3, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(-31.7,-6227.1), radius=7326.0, spawn_radius=2442.0, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(-1346.9,-6227.6), radius=7326.6, spawn_radius=2442.2, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(1792.3,-2471.3), radius=7327.8, spawn_radius=2931.1, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-927.2,-6228.8), radius=7328.0, spawn_radius=2442.7, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(5471.9,-2253.2), radius=7328.8, spawn_radius=2931.5, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(0.0,0.0), radius=7329.2, spawn_radius=5863.4, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(2089.6,-254.4), radius=7331.4, spawn_radius=2932.6, score=2
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-3086.8,283.3), radius=7333.0, spawn_radius=2933.2, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(1280.7,-5177.8), radius=7333.0, spawn_radius=2933.2, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(1835.4,-6235.8), radius=7336.2, spawn_radius=2445.4, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(-606.4,-6239.7), radius=7340.8, spawn_radius=2446.9, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(2820.4,341.5), radius=7341.0, spawn_radius=2936.4, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(-4001.6,-3263.2), radius=7341.4, spawn_radius=2936.6, score=30
[DEBUG SPAWN] arena=false, type=Komar, pos=(0.0,0.0), radius=7342.6, spawn_radius=5874.1, score=0
[DEBUG BORDER DEATH] type=Avenger, pos=(7344.7,-175.0), dist=7346.8, border=7346.8, outside_border=true, outside_area=false
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-2543.3,-1399.1), radius=7347.6, spawn_radius=2939.1, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(5206.4,-3698.4), radius=7349.0, spawn_radius=2939.6, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-3316.1,-2407.4), radius=7349.6, spawn_radius=2939.9, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(-1082.4,-4087.5), radius=7350.8, spawn_radius=2940.3, score=21
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-722.2,-934.6), radius=7352.2, spawn_radius=2940.9, score=0
[DEBUG BORDER DEATH] type=Avenger, pos=(7348.5,-296.1), dist=7354.4, border=7354.4, outside_border=true, outside_area=false
[DEBUG BORDER DEATH] type=Avenger, pos=(7348.6,-379.8), dist=7358.4, border=7358.4, outside_border=true, outside_area=false
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(776.6,-2708.0), radius=7359.4, spawn_radius=2943.8, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(1664.2,-381.0), radius=7360.2, spawn_radius=2944.1, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-4701.6,900.8), radius=7367.6, spawn_radius=2947.1, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-1454.4,-4035.2), radius=7369.4, spawn_radius=2947.8, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(2759.6,-5451.4), radius=7369.8, spawn_radius=2947.9, score=30
[DEBUG SPAWN] arena=false, type=Komar, pos=(-1024.5,-6264.5), radius=7370.0, spawn_radius=2456.7, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(1731.6,-6106.5), radius=7371.7, spawn_radius=2948.7, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(0.0,0.0), radius=7372.3, spawn_radius=5897.8, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(636.1,-6266.4), radius=7372.3, spawn_radius=2457.4, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-1879.2,-6266.8), radius=7372.7, spawn_radius=2457.6, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(5661.5,-1574.1), radius=7373.1, spawn_radius=2949.2, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(1695.5,823.3), radius=7373.7, spawn_radius=2949.5, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(2.4,-1192.7), radius=7376.3, spawn_radius=2950.5, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(5034.3,888.8), radius=7376.9, spawn_radius=2950.7, score=30
[DEBUG SPAWN] arena=false, type=JianRen, pos=(4054.3,994.1), radius=7379.9, spawn_radius=2951.9, score=24
[DEBUG SPAWN] arena=false, type=Komar, pos=(221.0,-6273.4), radius=7380.5, spawn_radius=2460.2, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-5342.2,-1691.6), radius=7380.7, spawn_radius=2952.3, score=21
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(2184.2,-4846.2), radius=7382.7, spawn_radius=2953.1, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(-1963.8,-4812.9), radius=7385.3, spawn_radius=2954.1, score=30
[DEBUG SPAWN] arena=false, type=Olympias, pos=(0.0,0.0), radius=7385.3, spawn_radius=5908.2, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-3271.9,-4222.2), radius=7386.5, spawn_radius=2954.6, score=30
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(4205.6,743.6), radius=7390.1, spawn_radius=2956.0, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(0.0,0.0), radius=7391.3, spawn_radius=5913.0, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-1868.2,-2387.5), radius=7392.7, spawn_radius=2957.1, score=30
[DEBUG SPAWN] arena=false, type=Pt34, pos=(1089.9,-2875.0), radius=7396.3, spawn_radius=2958.5, score=7
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(2277.2,-6603.0), radius=7397.3, spawn_radius=2958.9, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-356.0,-4477.2), radius=7403.7, spawn_radius=2961.5, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(452.5,-5203.1), radius=7404.3, spawn_radius=2961.7, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(0.0,0.0), radius=7404.5, spawn_radius=5923.6, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(1063.1,-3354.8), radius=7406.7, spawn_radius=2962.7, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(670.8,-2742.2), radius=7420.1, spawn_radius=2968.0, score=30
[DEBUG SPAWN] arena=false, type=JianRen, pos=(0.0,0.0), radius=7420.5, spawn_radius=5936.4, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-485.0,-6307.6), radius=7420.7, spawn_radius=2473.6, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(0.0,0.0), radius=7421.5, spawn_radius=5937.2, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(701.7,-6308.8), radius=7422.1, spawn_radius=2474.0, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(5042.1,-2997.1), radius=7422.1, spawn_radius=2968.8, score=30
[DEBUG SPAWN] arena=false, type=Olympias, pos=(634.2,-6311.5), radius=7425.3, spawn_radius=2475.1, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(-879.3,-3875.5), radius=7425.7, spawn_radius=2970.3, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(1008.0,-6314.1), radius=7428.3, spawn_radius=2476.1, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(4677.9,856.8), radius=7429.3, spawn_radius=2971.7, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(267.0,-2546.4), radius=7429.5, spawn_radius=2971.8, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-2223.8,-5904.9), radius=7430.1, spawn_radius=2972.0, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(-1693.0,-6318.5), radius=7433.5, spawn_radius=2477.8, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(4743.3,-303.2), radius=7434.5, spawn_radius=2973.8, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(186.1,1276.5), radius=7434.9, spawn_radius=2974.0, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(1056.9,-6320.4), radius=7435.7, spawn_radius=2478.6, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(2056.9,-1206.0), radius=7437.7, spawn_radius=2975.1, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(1617.4,-6322.6), radius=7438.3, spawn_radius=2479.4, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(2020.7,494.5), radius=7441.9, spawn_radius=2976.8, score=30
[DEBUG SPAWN] arena=false, type=Komar, pos=(387.6,-789.3), radius=7442.7, spawn_radius=2977.1, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-579.3,628.7), radius=7443.5, spawn_radius=2977.4, score=30
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-1585.8,-6328.5), radius=7445.3, spawn_radius=2481.8, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(4047.8,-2643.9), radius=7445.5, spawn_radius=2978.2, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(4476.1,-1461.0), radius=7447.1, spawn_radius=2978.8, score=21
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-1975.6,-4829.2), radius=7447.5, spawn_radius=2979.0, score=30
[DEBUG SPAWN] arena=false, type=Pt34, pos=(6227.5,-117.4), radius=7449.5, spawn_radius=2979.8, score=30
[DEBUG SPAWN] arena=false, type=JianRen, pos=(0.0,0.0), radius=7449.7, spawn_radius=5959.8, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-418.3,-6333.5), radius=7451.1, spawn_radius=2483.7, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(1050.0,-1937.8), radius=7454.5, spawn_radius=2981.8, score=4
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-1647.0,-1809.0), radius=7459.3, spawn_radius=2983.7, score=30
[DEBUG SPAWN] arena=false, type=Olympias, pos=(-1939.1,-6340.8), radius=7459.7, spawn_radius=2486.6, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(1897.1,-6344.2), radius=7463.7, spawn_radius=2487.9, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-4859.3,-3128.9), radius=7464.1, spawn_radius=2985.7, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(-198.6,-6346.2), radius=7466.1, spawn_radius=2488.7, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-3960.4,-4444.2), radius=7466.5, spawn_radius=2986.6, score=30
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(0.0,0.0), radius=7466.7, spawn_radius=5973.4, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(-413.0,-4487.4), radius=7469.3, spawn_radius=2987.7, score=30
[DEBUG SPAWN] arena=false, type=Olympias, pos=(3517.8,-1706.2), radius=7469.3, spawn_radius=2987.7, score=30
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-1336.7,-2049.5), radius=7471.9, spawn_radius=2988.8, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(-4313.3,-2323.6), radius=7473.1, spawn_radius=2989.3, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-647.9,-5446.9), radius=7474.4, spawn_radius=2989.7, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(675.8,-6354.0), radius=7475.4, spawn_radius=2491.8, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(449.6,-5682.6), radius=7477.6, spawn_radius=2991.0, score=30
[DEBUG SPAWN] arena=false, type=JianRen, pos=(2765.2,-375.9), radius=7478.2, spawn_radius=2991.3, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(1812.9,-4198.1), radius=7478.6, spawn_radius=2991.4, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(0.0,0.0), radius=7480.0, spawn_radius=5984.0, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(1311.0,-6360.3), radius=7482.8, spawn_radius=2494.3, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(1446.1,-5084.1), radius=7485.4, spawn_radius=2994.1, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(1730.9,-4721.6), radius=7487.0, spawn_radius=2994.8, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(3058.2,838.5), radius=7487.8, spawn_radius=2995.1, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(5003.8,21.1), radius=7488.8, spawn_radius=2995.5, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(1417.5,-6368.2), radius=7492.0, spawn_radius=2497.3, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(2120.1,-6483.4), radius=7492.6, spawn_radius=2997.0, score=0
[DEBUG SPAWN] arena=false, type=Pt34, pos=(174.5,-6372.1), radius=7496.6, spawn_radius=2498.9, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(3289.6,-2865.9), radius=7498.6, spawn_radius=2999.4, score=30
[DEBUG SPAWN] arena=false, type=JianRen, pos=(0.0,0.0), radius=7501.2, spawn_radius=6000.9, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(-1709.0,-6376.3), radius=7501.6, spawn_radius=2500.5, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-1903.4,-6378.2), radius=7503.8, spawn_radius=2501.3, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(2872.9,-3538.0), radius=7504.8, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(-3977.1,-4669.7), radius=7507.8, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(1653.8,-6381.6), radius=7507.8, spawn_radius=2502.6, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(6618.2,-1859.4), radius=7509.6, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(1598.0,-1481.4), radius=7512.2, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(3581.0,-4190.6), radius=7513.6, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=G5, pos=(267.9,-6387.6), radius=7514.8, spawn_radius=2504.9, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-2248.2,-5501.4), radius=7515.0, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(2386.3,-4488.1), radius=7516.8, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=G5, pos=(2535.1,809.4), radius=7517.8, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(1406.1,-6391.8), radius=7519.8, spawn_radius=2506.6, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-1463.0,-5656.9), radius=7521.8, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Komar, pos=(515.9,429.0), radius=7522.0, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(-121.9,-1619.8), radius=7524.8, spawn_radius=3000.0, score=24
[DEBUG SPAWN] arena=false, type=Pt34, pos=(36.7,-799.3), radius=7525.0, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-4110.3,2078.3), radius=7525.8, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(-1077.9,-5196.8), radius=7525.8, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-2159.3,-6277.8), radius=7529.4, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(1434.9,-6403.2), radius=7533.2, spawn_radius=2511.1, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(0.0,0.0), radius=7534.6, spawn_radius=6027.7, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(0.0,0.0), radius=7536.2, spawn_radius=6029.0, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(1000.6,-6406.5), radius=7537.0, spawn_radius=2512.3, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(1375.5,-6406.6), radius=7537.2, spawn_radius=2512.4, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(1780.1,-4257.8), radius=7539.6, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(11.8,-6409.5), radius=7540.6, spawn_radius=2513.5, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(-5590.9,781.7), radius=7541.0, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(-2485.0,-2223.1), radius=7541.8, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-1228.7,-6410.7), radius=7542.0, spawn_radius=2514.0, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(2829.6,-3552.7), radius=7543.2, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(2799.8,-3568.5), radius=7549.2, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Olympias, pos=(-3488.6,-4564.4), radius=7549.6, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=JianRen, pos=(-1000.0,-6418.0), radius=7550.6, spawn_radius=2516.9, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(4328.1,-3527.5), radius=7551.4, spawn_radius=3000.0, score=9
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-5319.6,-1183.2), radius=7552.6, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(-3564.0,-3662.5), radius=7552.6, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Olympias, pos=(1317.3,-4419.5), radius=7554.0, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(-4870.1,-758.2), radius=7556.0, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(-3551.2,-1404.8), radius=7556.8, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(-1572.2,-6423.6), radius=7557.2, spawn_radius=2519.1, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(3282.8,-1274.7), radius=7558.6, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(1091.5,-6425.0), radius=7558.8, spawn_radius=2519.6, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(1709.6,-6425.0), radius=7558.8, spawn_radius=2519.6, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(3488.0,-1578.9), radius=7561.2, spawn_radius=3000.0, score=30
[DEBUG BORDER DEATH] type=Ekranoplan, pos=(7317.9,1903.7), dist=7561.4, border=7561.4, outside_border=true, outside_area=false
[DEBUG SPAWN] arena=false, type=G5, pos=(7317.9,1903.7), radius=7561.6, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Pt34, pos=(-3404.8,594.6), radius=7564.8, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(537.2,-3720.5), radius=7568.8, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=G5, pos=(-4707.4,50.1), radius=7570.2, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Olympias, pos=(70.1,-6436.1), radius=7571.8, spawn_radius=2523.9, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(0.0,0.0), radius=7572.2, spawn_radius=6057.8, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(0.0,0.0), radius=7572.8, spawn_radius=6058.3, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(0.0,0.0), radius=7573.8, spawn_radius=6059.1, score=0
[DEBUG SPAWN] arena=false, type=FairmileD, pos=(-342.2,-4311.0), radius=7574.6, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=JianRen, pos=(1482.4,-5148.4), radius=7575.2, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=G5, pos=(1525.5,-3276.2), radius=7579.1, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=Olympias, pos=(0.0,0.0), radius=7579.7, spawn_radius=6063.7, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(1762.3,-4673.6), radius=7580.7, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(0.0,0.0), radius=7580.7, spawn_radius=6064.5, score=0
[DEBUG SPAWN] arena=false, type=Komar, pos=(0.0,0.0), radius=7581.1, spawn_radius=6064.8, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(8.9,-6444.2), radius=7581.5, spawn_radius=2527.2, score=0
[DEBUG SPAWN] arena=false, type=Olympias, pos=(-965.4,-2224.8), radius=7584.5, spawn_radius=3000.0, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(1440.6,-4086.7), radius=7584.9, spawn_radius=3000.0, score=30
[DEBUG SPAWN] arena=false, type=G5, pos=(0.0,0.0), radius=7586.5, spawn_radius=6069.2, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(-189.0,-6451.9), radius=7590.5, spawn_radius=2530.2, score=0
[DEBUG SPAWN] arena=false, type=G5, pos=(-272.5,-6452.1), radius=7590.7, spawn_radius=2530.2, score=0
